# Annotated with Bakta
# Software: v1.12.0
# Database: v6.0, light
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Score	Evalue	Query Cov	Subject Cov	Id	Accession
contig_43	cds	22883	23710	-	OAKKFK_01633	547.0	2.8e-198	1.0	0.996	0.978	UniRef:UniRef50_Q2G154
contig_43	cds	23783	24982	-	OAKKFK_01634	798.0	3.7e-293	1.0	0.952	1.0	UniRef:UniRef50_P0DN73
contig_43	cds	25284	26285	+	OAKKFK_01635	630.0	4.6e-229	1.009	1.0	0.955	UniRef:UniRef50_A0A390B198
contig_43	cds	26319	26651	+	OAKKFK_01636	132.0	1.5e-39	0.973	0.892	0.570	UniRef:UniRef50_P0DN69
contig_43	cds	26652	27452	+	OAKKFK_01637	504.0	2.3e-181	1.109	1.0	0.881	UniRef:UniRef50_P67343
contig_43	cds	27442	28386	+	OAKKFK_01638	459.0	2.9e-162	0.917	0.947	0.757	UniRef:UniRef50_P0DN71
contig_43	cds	28364	29386	+	OAKKFK_01639	435.0	1.2e-151	1.0	0.960	0.629	UniRef:UniRef50_A0A0H3JX98
contig_43	cds	29702	30727	+	OAKKFK_01640	425.0	8.4e-148	1.0	0.961	0.636	UniRef:UniRef50_A0A0R2AZ52
contig_43	cds	30821	32167	-	OAKKFK_01641	783.0	1.2e-284	1.194	1.0	0.834	UniRef:UniRef50_A0A088T0Z9
contig_43	cds	32182	32466	-	OAKKFK_01642	180.0	9.6e-59	1.0	0.879	1.0	UniRef:UniRef50_A0A2S6D6E6
contig_43	cds	32468	32911	-	OAKKFK_01643	160.0	1.2e-49	0.980	0.973	0.569	UniRef:UniRef50_A0A391DBH8
contig_43	cds	32916	34871	-	OAKKFK_01644	1056.0	0.0	1.0	0.967	0.817	UniRef:UniRef50_A0A391EL22
contig_43	cds	35083	35502	+	OAKKFK_01645	263.0	2.3e-92	1.0	1.0	1.0	BlastRules:WP_000397416
contig_43	cds	35609	36964	+	OAKKFK_01646	-	-	1.0	1.0	1.0	NCBIProtein:BAB41547.1
contig_43	cds	37068	37526	+	OAKKFK_01647	285.0	1.3e-98	0.941	0.851	0.965	UniRef:UniRef50_Q2G139
contig_43	cds	37590	38948	-	OAKKFK_01648	487.0	5.8e-168	0.982	0.871	0.559	UniRef:UniRef50_A0A0M3DN05
contig_43	cds	39260	40186	+	OAKKFK_01649	602.0	4.2e-218	1.0	0.873	0.964	UniRef:UniRef50_A0A077UG87
contig_43	cds	40200	41261	+	OAKKFK_01650	421.0	1.0e-145	0.969	0.953	0.611	UniRef:UniRef50_R2TND6
contig_43	cds	41275	41841	+	OAKKFK_01651	351.0	1.0e-123	1.011	1.0	0.968	UniRef:UniRef50_A0A390B1M0
contig_43	cds	41900	42895	-	OAKKFK_01652	554.0	9.5e-199	1.079	1.0	0.888	UniRef:UniRef50_Q5HRT2
contig_43	cds	43260	43805	+	OAKKFK_01653	-	-	-	-	-	-
contig_43	cds	44072	44926	+	OAKKFK_01654	245.0	1.6e-78	0.930	0.835	0.530	UniRef:UniRef50_A3N032
contig_43	cds	44923	46152	+	OAKKFK_01655	824.0	2.7e-303	1.0	0.969	0.995	UniRef:UniRef50_A0A390V9S3
contig_43	cds	46133	47845	+	OAKKFK_01656	1035.0	0.0	0.998	0.905	0.998	UniRef:UniRef50_A0A4Z1BRH1
contig_43	cds	48086	48691	-	OAKKFK_01657	-	-	-	-	-	-
contig_43	cds	48804	49019	-	OAKKFK_01658	105.0	9.6e-30	0.958	0.829	0.882	UniRef:UniRef50_A0A380FX86
contig_43	cds	49127	49516	-	OAKKFK_01659	251.0	6.6e-86	1.0	0.942	0.953	UniRef:UniRef50_Q2G126
contig_43	cds	49756	49959	+	OAKKFK_01660	87.4	6.1e-23	0.985	0.943	0.652	UniRef:UniRef50_A0A6V7R2L2
contig_43	cds	49956	50669	+	OAKKFK_01661	380.0	1.4e-133	1.034	1.0	0.910	UniRef:UniRef50_Q2G1V5
contig_43	cds	50694	51536	+	OAKKFK_01662	541.0	1.2e-195	1.0	0.993	1.0	UniRef:UniRef50_A0A1D4LL40
contig_43	cds	51536	52165	+	OAKKFK_01663	333.0	8.1e-116	0.995	0.972	0.957	UniRef:UniRef50_Q2G1V6
contig_43	cds	52552	53685	-	OAKKFK_01664	481.0	2.8e-168	0.963	0.890	0.656	UniRef:UniRef50_Q2G1V3
contig_43	cds	54224	55405	+	OAKKFK_01665	436.0	1.2e-149	0.992	0.867	0.582	UniRef:UniRef50_P45855
contig_43	cds	55488	56240	-	OAKKFK_01666	303.0	1.3e-102	0.968	0.906	0.595	UniRef:UniRef50_B9DIA3
contig_43	cds	56283	58511	-	OAKKFK_01667	735.0	7.1e-257	1.059	0.994	0.509	UniRef:UniRef50_Q8Y6K3
contig_43	cds	58508	60349	-	OAKKFK_01668	960.0	0.0	1.044	1.002	0.755	UniRef:UniRef50_A0A7U7JSP7
contig_43	cds	60318	61478	-	OAKKFK_01669	496.0	2.1e-174	0.977	0.954	0.671	UniRef:UniRef50_Q4L332
contig_43	cds	61475	62578	-	OAKKFK_01670	527.0	4.2e-187	0.975	0.940	0.729	UniRef:UniRef50_A0A7U7JSJ6
contig_43	ncRNA-region	62642	63011	-	-	101.9	6.3e-14	-	-	-	RFAM:RF00230
contig_43	cds	63240	64085	+	OAKKFK_01671	500.0	3.9e-179	1.082	1.0	0.901	UniRef:UniRef50_A0A390ZJY4
contig_43	cds	64239	65120	+	OAKKFK_01672	-	-	-	-	-	-
contig_43	cds	65150	65353	+	OAKKFK_01673	100.0	4.5e-28	0.896	0.800	0.717	UniRef:UniRef50_R7ZAA0
contig_43	cds	65365	66462	+	OAKKFK_01674	501.0	5.2e-176	1.003	0.828	0.691	UniRef:UniRef50_P37518
contig_43	cds	66548	66739	-	OAKKFK_01675	107.0	7.9e-31	0.952	0.896	0.800	UniRef:UniRef50_A0A380G4L3
contig_43	cds	66983	67279	+	OAKKFK_01676	125.0	4.0e-37	0.969	0.856	0.611	UniRef:UniRef50_P21468
contig_43	cds	67300	67803	+	OAKKFK_01677	181.0	1.2e-56	1.006	0.884	0.649	UniRef:UniRef50_A0A514LII2
contig_43	cds	67855	68097	+	OAKKFK_01678	79.3	2.4e-19	0.863	0.812	0.536	UniRef:UniRef50_A0A2A5CUP3
contig_43	ncRNA	68268	68363	-	OAKKFK_01679	117.3	1.1e-20	-	-	-	RFAM:RF02397
contig_43	cds	68374	69348	-	OAKKFK_01680	645.0	2.3e-235	1.0	1.0	1.0	UniRef:UniRef50_Q2G110
contig_43	cds	70270	70881	+	OAKKFK_01681	-	-	1.0	1.0	0.961	NCBIProtein:AEI60187.1
contig_43	cds	71250	71618	+	OAKKFK_01682	215.0	9.3e-72	0.984	0.902	0.925	UniRef:UniRef50_Q2G106
contig_43	cds	71799	72371	+	OAKKFK_01683	159.0	1.9e-47	1.011	0.937	0.500	UniRef:UniRef50_A0A1D4JIW4
contig_43	cds	72508	72771	-	OAKKFK_01684	183.0	1.7e-60	1.0	0.989	1.0	UniRef:UniRef50_Q2G104
contig_43	cds	73071	73322	+	OAKKFK_01685	68.2	6.7e-15	0.928	0.917	0.636	UniRef:UniRef50_A0A1E8YF00
contig_43	ncRNA	73498	73601	-	OAKKFK_01686	96.2	5.5e-16	-	-	-	RFAM:RF03534
contig_43	cds	73748	74329	+	OAKKFK_01687	221.0	6.8e-72	1.0	0.923	0.570	UniRef:UniRef50_A0A380CV51
contig_43	cds	74395	74781	-	OAKKFK_01688	216.0	2.6e-72	0.992	0.977	0.961	UniRef:UniRef50_A0A2K4AJS7
contig_43	cds	74840	74935	+	OAKKFK_01689	-	-	-	-	-	-
contig_43	cds	75048	75674	-	OAKKFK_01690	380.0	3.0e-134	0.990	0.958	0.985	UniRef:UniRef50_Q4L374
contig_43	cds	75747	75992	-	OAKKFK_01691	-	-	-	-	-	-
contig_43	cds	76118	77641	-	OAKKFK_01692	942.0	0.0	0.970	0.932	0.992	UniRef:UniRef50_O05204
contig_43	cds	77657	78226	-	OAKKFK_01693	286.0	1.8e-97	1.0	0.815	0.746	UniRef:UniRef50_K0J4Q8
contig_43	cds	78718	79473	+	OAKKFK_01694	473.0	3.1e-169	1.112	1.0	0.889	UniRef:UniRef50_Q2G0Z5
contig_43	cds	79553	80941	-	OAKKFK_01695	505.0	7.2e-175	0.978	0.863	0.597	UniRef:UniRef50_P54596
contig_43	cds	81895	83112	-	OAKKFK_01696	786.0	3.5e-287	0.980	0.827	1.0	UniRef:UniRef50_P22886
contig_43	cds	83194	83397	-	OAKKFK_01697	103.0	2.3e-29	1.224	1.0	0.671	UniRef:UniRef50_G9X0F4
contig_43	ncRNA-region	83475	83575	-	-	54.9	7.2e-08	-	-	-	RFAM:RF02913
contig_43	cds	83858	84088	-	OAKKFK_01698	-	-	-	-	-	-
contig_43	cds	84085	84507	-	OAKKFK_01699	176.0	8.8e-56	1.0	0.986	0.621	UniRef:UniRef50_A0AAN4UC06
contig_43	ncRNA-region	84795	85024	-	-	229.8	7.3e-30	-	-	-	RFAM:RF03532
contig_43	cds	85012	85365	+	OAKKFK_01700	152.0	4.4e-47	0.974	0.820	0.649	UniRef:UniRef50_K1LJU3
contig_43	cds	85711	87630	-	OAKKFK_01701	-	-	1.0	1.0	1.0	NCBIProtein:WP_000691736.1
contig_43	ncRNA	87686	87850	-	OAKKFK_01702	196.2	4.8e-30	-	-	-	RFAM:RF02864
contig_43	cds	88007	88939	-	OAKKFK_01703	511.0	7.8e-183	0.845	0.801	0.989	UniRef:UniRef50_F7KH35
contig_43	cds	88936	89937	-	OAKKFK_01704	509.0	2.3e-182	1.0	1.257	0.793	UniRef:UniRef50_A0A9X8RH11
contig_43	cds	89934	92111	-	OAKKFK_01705	1197.0	0.0	0.914	0.879	0.992	UniRef:UniRef50_F2QFV2
contig_43	cds	92114	94561	-	OAKKFK_01706	1572.0	0.0	1.0	0.867	1.0	UniRef:UniRef50_S0JFL1
contig_43	cds	95026	95523	-	OAKKFK_01707	256.0	1.2e-86	0.994	0.921	0.732	UniRef:UniRef50_Q832A5
contig_43	cds	95640	95861	-	OAKKFK_01708	124.0	2.8e-37	0.973	0.826	0.845	UniRef:UniRef50_Q81ZJ6
contig_43	cds	95904	97109	-	OAKKFK_01709	806.0	5.5e-295	1.0	0.800	1.0	UniRef:UniRef50_F7KH28
contig_43	cds	97287	98672	-	OAKKFK_01710	551.0	7.3e-194	0.978	0.956	0.632	UniRef:UniRef50_A0A0R1N2G4
contig_43	cds	98701	99084	-	OAKKFK_01711	164.0	1.2e-51	0.929	0.861	0.703	UniRef:UniRef50_R9MMP9
contig_43	cds	99103	99417	-	OAKKFK_01712	189.0	4.6e-62	1.0	0.874	0.837	UniRef:UniRef50_R9MVV6
contig_43	ncRNA	99760	99817	-	OAKKFK_01713	81.9	3.3e-12	-	-	-	RFAM:RF02396
contig_44	cds	62	565	-	OAKKFK_01714	318.0	3.8e-111	1.0	0.933	0.904	UniRef:UniRef50_A0A0M2P3E2
contig_47	ncRNA	40	312	+	OAKKFK_01715	233.5	1.0e-31	-	-	-	RFAM:RF02894
contig_47	cds	458	871	-	OAKKFK_01716	273.0	4.5e-94	1.0	0.895	1.0	UniRef:UniRef50_Q2FX02
contig_47	cds	1096	1827	-	OAKKFK_01717	260.0	9.7e-86	0.967	0.918	0.545	UniRef:UniRef50_A0A0H2WZ38
contig_47	cds	1829	3142	-	OAKKFK_01718	858.0	3.2e-318	1.0	1.0	0.998	BlastRules:WP_001250336
contig_47	cds	3434	3934	+	OAKKFK_01719	330.0	5.0e-118	1.0	1.0	1.0	BlastRules:WP_000949467
contig_47	cds	4324	4878	+	OAKKFK_01720	273.0	4.6e-93	0.995	0.984	0.716	UniRef:UniRef50_B9DMT2
contig_47	cds	4946	6016	-	OAKKFK_01721	628.0	3.8e-227	1.0	0.930	0.876	UniRef:UniRef50_Q49YT9
contig_47	cds	6263	6793	-	OAKKFK_01722	209.0	7.6e-68	0.994	0.962	0.554	UniRef:UniRef50_Q2FWZ4
contig_47	cds	6963	8324	-	OAKKFK_01723	697.0	1.8e-251	0.993	0.953	0.733	UniRef:UniRef50_Q8CRU6
contig_47	cds	8405	9352	-	OAKKFK_01724	619.0	6.1e-225	1.0	0.935	0.997	UniRef:UniRef50_Q6GFF9
contig_47	ncRNA	9397	9717	+	OAKKFK_01725	153.6	6.5e-21	-	-	-	RFAM:RF02894
contig_47	cds	10120	11547	-	OAKKFK_01726	744.0	8.2e-269	0.876	0.808	0.909	UniRef:UniRef50_Q97SE7
contig_47	cds	11560	13017	-	OAKKFK_01727	880.0	0.0	1.280	1.0	0.778	UniRef:UniRef50_Q81ZE8
contig_47	cds	13019	13321	-	OAKKFK_01728	186.0	6.8e-61	0.980	0.899	1.0	UniRef:UniRef50_Q2FWY8
contig_47	cds	13688	15226	+	OAKKFK_01729	841.0	1.6e-306	0.963	0.939	0.858	UniRef:UniRef50_Q2FWY7
contig_47	cds	15315	16514	-	OAKKFK_01730	572.0	4.0e-204	1.018	1.0	0.714	UniRef:UniRef50_Q2FWY6
contig_47	cds	16527	18530	-	OAKKFK_01731	768.0	8.9e-273	1.018	1.0	0.588	UniRef:UniRef50_U2DXG3
contig_47	cds	18534	20726	-	OAKKFK_01732	808.0	1.3e-285	1.032	0.959	0.563	UniRef:UniRef50_A0A1D7QY44
contig_47	cds	20723	21415	-	OAKKFK_01733	454.0	8.9e-163	1.0	0.966	1.0	UniRef:UniRef50_Q53726
contig_47	cds	21587	21889	-	OAKKFK_01734	116.0	2.6e-33	1.0	0.826	0.590	UniRef:UniRef50_C0Z4B9
contig_47	cds	21998	23293	-	OAKKFK_01735	568.0	6.9e-201	1.114	0.996	0.606	UniRef:UniRef50_Q2G2S0
contig_47	cds	24153	25319	+	OAKKFK_01736	761.0	3.6e-281	1.0	1.0	0.985	BlastRules:WP_000827761
contig_47	cds	25350	25676	+	OAKKFK_01737	211.0	1.5e-70	0.972	0.890	0.981	UniRef:UniRef50_Q2G2R7
contig_47	cds	25968	26141	-	OAKKFK_01738	77.4	3.3e-19	0.982	0.862	0.607	UniRef:UniRef50_A0A0U1MPT6
contig_47	cds	26122	26724	-	OAKKFK_01739	254.0	8.0e-85	0.955	0.864	0.654	UniRef:UniRef50_B9DMS4
contig_47	cds	26995	27816	-	OAKKFK_01740	296.0	6.1e-99	0.952	0.912	0.604	UniRef:UniRef50_Q88Z14
contig_47	cds	27809	29278	-	OAKKFK_01741	533.0	2.6e-185	0.986	0.934	0.550	UniRef:UniRef50_H3SMK9
contig_47	cds	29462	30538	+	OAKKFK_01742	526.0	2.0e-187	0.964	0.956	0.713	UniRef:UniRef50_Q6GFE2
contig_47	cds	30558	31352	+	OAKKFK_01743	289.0	2.1e-96	1.0	0.936	0.564	UniRef:UniRef50_A0A0E7Y8C1
contig_47	cds	31542	33104	-	OAKKFK_01744	536.0	7.0e-185	0.952	0.833	0.566	UniRef:UniRef50_Q2FWY4
contig_47	cds	33309	34406	-	OAKKFK_01745	395.0	3.6e-135	0.962	0.944	0.550	UniRef:UniRef50_B9DMQ6
contig_47	cds	34775	35335	+	OAKKFK_01746	365.0	3.4e-129	0.957	0.877	0.983	UniRef:UniRef50_B9E842
contig_47	cds	35388	36317	+	OAKKFK_01747	336.0	1.5e-113	0.990	0.913	0.585	UniRef:UniRef50_P37487
contig_47	cds	36735	38114	+	OAKKFK_01748	665.0	1.3e-238	0.980	0.957	0.709	UniRef:UniRef50_K9AHY2
contig_47	cds	38234	39262	-	OAKKFK_01749	463.0	1.1e-162	0.997	0.958	0.642	UniRef:UniRef50_Q2FWX8
contig_47	cds	39532	39933	+	OAKKFK_01750	165.0	6.7e-52	0.910	0.903	0.620	UniRef:UniRef50_Q2FWX7
contig_47	ncRNA	40196	40433	+	OAKKFK_01751	298.5	2.3e-40	-	-	-	RFAM:RF02577
contig_47	cds	40506	40679	-	OAKKFK_01752	80.5	1.9e-20	0.947	0.857	0.778	UniRef:UniRef50_Q2FWX6
contig_47	cds	41058	42170	+	OAKKFK_01753	759.0	6.3e-279	1.0	1.0	0.995	UniRef:UniRef50_A0A380GLM7
contig_47	cds	42227	43069	-	OAKKFK_01754	400.0	5.2e-140	1.018	1.0	0.947	UniRef:UniRef50_Q2FWX4
contig_47	cds	43066	43623	-	OAKKFK_01755	129.0	6.8e-36	0.984	0.933	0.505	UniRef:UniRef50_B9DMR4
contig_47	cds	43683	44207	-	OAKKFK_01756	343.0	6.7e-121	0.994	0.956	0.994	UniRef:UniRef50_G5JI25
contig_47	cds	44328	44891	+	OAKKFK_01757	381.0	2.1e-135	1.0	0.964	1.0	UniRef:UniRef50_Q2FWX1
contig_47	cds	44957	45697	-	OAKKFK_01758	448.0	3.5e-162	1.0	1.0	1.0	BlastRules:WP_001221651
contig_47	cds	45697	46569	-	OAKKFK_01759	568.0	2.9e-208	1.0	1.0	0.993	BlastRules:WP_000763048
contig_47	cds	46566	47246	-	OAKKFK_01760	415.0	9.8e-150	1.0	1.0	1.0	BlastRules:WP_000645727
contig_47	cds	47247	48143	-	OAKKFK_01761	585.0	7.4e-215	1.0	1.0	0.993	BlastRules:WP_000991302
contig_47	cds	48140	48520	-	OAKKFK_01762	240.0	1.7e-81	1.0	0.834	1.0	UniRef:UniRef50_R9LXS2
contig_47	cds	48778	48954	-	OAKKFK_01763	-	-	-	-	-	-
contig_47	cds	49495	50781	+	OAKKFK_01764	842.0	1.7e-309	1.0	0.971	0.993	UniRef:UniRef50_A0A380FXV6
contig_47	cds	51060	51350	-	OAKKFK_01765	139.0	1.9e-42	1.0	0.932	0.719	UniRef:UniRef50_UPI001C404584
contig_47	cds	51365	52795	-	OAKKFK_01766	894.0	0.0	1.0	0.988	1.0	BlastRules:WP_000669709
contig_47	cds	53181	53381	+	OAKKFK_01767	109.0	1.3e-31	0.955	0.863	0.857	UniRef:UniRef50_A0A0U1MPY4
contig_47	cds	54556	54906	-	OAKKFK_01768	-	-	1.0	1.0	1.0	NCBIProtein:ADL23798.1
contig_47	ncRNA	55065	55206	-	OAKKFK_01769	170.5	8.1e-26	-	-	-	RFAM:RF01828
contig_47	cds	55591	56040	+	OAKKFK_01770	293.0	3.0e-104	1.0	1.0	1.0	VFDB:VFG002422
contig_47	cds	56135	56431	-	OAKKFK_01771	199.0	4.2e-66	1.0	0.810	0.969	UniRef:UniRef50_A0A345AR31
contig_47	ncRNA	56673	56823	-	OAKKFK_01772	195.8	1.6e-32	-	-	-	RFAM:RF02672
contig_47	cds	57120	57611	-	OAKKFK_01773	-	-	1.0	1.0	0.988	NCBIProtein:CAA24957.1
contig_47	cds	57802	58557	-	OAKKFK_01774	526.0	6.6e-191	1.028	1.0	0.961	UniRef:UniRef50_A0A1W7ACD2
contig_47	cds	58569	58823	-	OAKKFK_01775	170.0	4.9e-55	1.0	0.832	1.0	UniRef:UniRef50_A0A3D8ZD14
contig_47	ncRNA	59063	59241	-	OAKKFK_01776	96.0	6.1e-12	-	-	-	RFAM:RF01492
contig_47	cds	59414	60196	-	OAKKFK_01777	-	-	1.0	1.0	1.0	NCBIProtein:ADC38120.1
contig_47	cds	60305	60481	-	OAKKFK_01778	115.0	1.8e-34	1.0	0.906	0.983	UniRef:UniRef50_A0A6A9GUN3
contig_47	cds	60608	60982	-	OAKKFK_01779	-	-	-	-	-	-
contig_47	cds	61038	61325	-	OAKKFK_01780	176.0	5.1e-57	1.0	0.872	0.989	UniRef:UniRef50_A0A0H3JMR5
contig_47	cds	61371	61523	-	OAKKFK_01781	-	-	-	-	-	-
contig_47	cds	61516	65298	-	OAKKFK_01782	2051.0	0.0	0.999	1.027	0.844	UniRef:UniRef50_W5R8M1
contig_47	cds	65314	66798	-	OAKKFK_01783	886.0	0.0	1.073	1.0	0.830	UniRef:UniRef50_C5I676
contig_47	cds	66795	71306	-	OAKKFK_01784	2177.0	0.0	1.011	1.001	0.865	UniRef:UniRef50_A0A0U1MQ46
contig_47	cds	71363	71500	-	OAKKFK_01785	91.7	3.3e-25	1.0	0.849	0.978	UniRef:UniRef50_C8CH29
contig_47	cds	71551	71901	-	OAKKFK_01786	214.0	7.5e-72	1.060	1.0	0.927	UniRef:UniRef50_A0A0H3U503
contig_47	cds	72218	72859	-	OAKKFK_01787	-	-	-	-	-	-
contig_47	cds	72860	73267	-	OAKKFK_01788	155.0	1.1e-47	0.985	0.950	0.556	UniRef:UniRef50_Q4L5J8
contig_47	cds	73264	73668	-	OAKKFK_01789	257.0	3.9e-88	0.985	0.978	0.992	UniRef:UniRef50_A0A9P3ZD13
contig_47	cds	73665	74027	-	OAKKFK_01790	232.0	1.3e-78	1.0	0.952	0.900	UniRef:UniRef50_Q4L5J6
contig_47	cds	74011	74295	-	OAKKFK_01791	107.0	7.3e-30	0.926	0.861	0.575	UniRef:UniRef50_A0A7U7PWE4
contig_47	cds	74285	74569	-	OAKKFK_01792	172.0	7.1e-56	0.936	0.838	1.0	UniRef:UniRef50_A0A0H3U504
contig_47	cds	74589	75734	-	OAKKFK_01793	726.0	3.3e-265	1.0	0.920	0.982	UniRef:UniRef50_B9DJD8
contig_47	cds	75758	76495	-	OAKKFK_01794	458.0	4.0e-164	1.0	0.972	0.992	UniRef:UniRef50_A0A173M2D6
contig_47	cds	76479	77666	-	OAKKFK_01795	372.0	2.6e-125	0.934	0.941	0.509	UniRef:UniRef50_A0A2H4J5C5
contig_47	cds	77682	79343	-	OAKKFK_01796	609.0	3.6e-213	1.056	0.988	0.517	UniRef:UniRef50_Q4L5J1
contig_47	cds	79340	79684	-	OAKKFK_01797	130.0	1.8e-38	0.904	0.811	0.660	UniRef:UniRef50_A0AAP7IF51
contig_47	cds	79815	80114	-	OAKKFK_01798	121.0	2.5e-35	1.051	0.867	0.635	UniRef:UniRef50_A0A9Q9NCR4
contig_47	cds	80346	80762	-	OAKKFK_01799	273.0	4.0e-94	0.978	0.912	0.985	UniRef:UniRef50_Q4L3V7
contig_47	cds	80790	80990	-	OAKKFK_01800	123.0	3.5e-37	1.0	0.825	0.955	UniRef:UniRef50_A0A0H3JV18
contig_47	cds	80990	81139	-	OAKKFK_01801	81.6	4.2e-21	1.0	0.831	0.918	UniRef:UniRef50_A0A2I6PE89
contig_47	cds	81136	81342	-	OAKKFK_01802	-	-	-	-	-	-
contig_47	cds	81339	81584	-	OAKKFK_01803	150.0	1.1e-47	1.0	0.953	0.988	UniRef:UniRef50_A0A0H3U2V0
contig_47	cds	81621	82157	-	OAKKFK_01804	291.0	7.0e-101	0.837	1.0	0.966	UniRef:UniRef50_A0A380DW80
contig_47	cds	82154	82399	-	OAKKFK_01805	130.0	1.4e-39	0.975	0.908	0.848	UniRef:UniRef50_B2ZYX1
contig_47	cds	82414	82656	-	OAKKFK_01806	141.0	6.0e-44	1.0	1.0	0.850	UniRef:UniRef50_A0A380EII9
contig_47	cds	82659	82916	-	OAKKFK_01807	167.0	3.2e-54	0.988	0.903	0.988	UniRef:UniRef50_B2ZYW4
contig_47	cds	82916	83224	-	OAKKFK_01808	147.0	9.8e-46	0.951	0.970	0.835	UniRef:UniRef50_UPI000447F374
contig_48	ncRNA	3	278	+	OAKKFK_01809	108.3	8.4e-15	-	-	-	RFAM:RF02894
contig_48	cds	568	1581	+	OAKKFK_01810	472.0	2.8e-166	1.0	0.952	0.700	UniRef:UniRef50_A0A7V7VIG1
contig_48	cds	1634	2644	+	OAKKFK_01811	432.0	3.5e-150	1.006	0.880	0.660	UniRef:UniRef50_P0C0G6
contig_48	cds	2783	3973	+	OAKKFK_01812	669.0	2.4e-241	1.164	1.0	0.770	UniRef:UniRef50_Q8Y4I2
contig_48	cds	4095	4856	+	OAKKFK_01813	300.0	3.5e-101	1.0	0.944	0.605	UniRef:UniRef50_A0A1E5LDZ7
contig_48	cds	4859	6376	+	OAKKFK_01814	545.0	8.2e-190	1.020	1.006	0.555	UniRef:UniRef50_A7G9Y2
contig_48	cds	6506	7810	+	OAKKFK_01815	790.0	3.3e-288	1.127	1.0	0.836	UniRef:UniRef50_Q97QS2
contig_48	cds	8149	8607	+	OAKKFK_01816	285.0	1.8e-98	1.0	0.968	1.0	UniRef:UniRef50_Q2G027
contig_48	cds	8674	8907	+	OAKKFK_01817	108.0	3.3e-31	1.013	1.0	0.833	UniRef:UniRef50_Q49W06
contig_48	cds	9023	9763	+	OAKKFK_01818	263.0	1.0e-86	1.0	0.882	0.500	UniRef:UniRef50_Q06174
contig_48	cds	9797	12169	+	OAKKFK_01819	1301.0	0.0	1.013	1.0	0.860	UniRef:UniRef50_O32231
contig_48	cds	12191	12655	+	OAKKFK_01820	194.0	2.8e-62	0.961	0.860	0.622	UniRef:UniRef50_A8FHG7
contig_48	cds	13211	13426	-	OAKKFK_01822	110.0	4.0e-32	0.986	0.946	0.743	UniRef:UniRef50_I7HAS8
contig_48	cds	13438	14553	-	OAKKFK_01823	635.0	6.1e-230	1.0	0.995	0.809	UniRef:UniRef50_Q4L4L4
contig_48	cds	14559	15296	-	OAKKFK_01824	469.0	1.7e-168	1.0	1.0	1.0	UniRef:UniRef50_I7H3R9
contig_48	cds	15448	15666	+	OAKKFK_01825	136.0	3.6e-42	0.972	0.933	0.986	UniRef:UniRef50_Q4L4L6
contig_48	cds	15678	15824	+	OAKKFK_01826	62.0	2.2e-13	1.0	0.873	0.750	UniRef:UniRef50_K7ZK18
contig_48	cds	15817	16041	+	OAKKFK_01827	112.0	1.6e-32	1.0	1.0	0.757	UniRef:UniRef50_A0A0M2P1K0
contig_48	cds	16042	16341	+	OAKKFK_01828	158.0	6.0e-50	0.909	0.833	0.833	UniRef:UniRef50_I7GY15
contig_48	cds	16434	18806	+	OAKKFK_01829	1555.0	0.0	1.0	0.984	0.977	UniRef:UniRef50_E2FZQ1
contig_48	cds	19494	19838	+	OAKKFK_01830	-	-	-	-	-	-
contig_48	cds	20063	20269	+	OAKKFK_01831	139.0	2.1e-43	1.0	1.0	1.0	UniRef:UniRef50_A0AAE8Z1U2
contig_48	cds	20256	21314	+	OAKKFK_01832	382.0	7.0e-130	0.994	0.886	0.531	UniRef:UniRef50_E2FZQ5
contig_48	cds	21492	21983	+	OAKKFK_01833	305.0	9.7e-106	1.0	0.867	0.994	UniRef:UniRef50_A0A0H2XEB8
contig_48	cds	22412	23380	+	OAKKFK_01834	631.0	1.2e-229	0.984	0.932	0.997	UniRef:UniRef50_I7H3R7
contig_48	cds	23605	23799	+	OAKKFK_01835	-	-	-	-	-	-
contig_48	cds	24537	25337	+	OAKKFK_01836	-	-	1.0	1.0	0.966	NCBIProtein:AAA88550.1
contig_48	cds	25415	25972	-	OAKKFK_01837	234.0	2.1e-77	1.005	0.959	0.710	UniRef:UniRef50_M9NUJ8
contig_48	cds	27439	27762	-	OAKKFK_01838	197.0	5.7e-65	0.991	0.848	1.0	UniRef:UniRef50_A0A6G4N846
contig_48	cds	28116	28844	-	OAKKFK_01839	395.0	3.0e-139	0.864	0.810	0.995	UniRef:UniRef50_Q2G019
contig_48	cds	29442	29963	+	OAKKFK_01840	225.0	3.7e-74	1.012	0.916	0.640	UniRef:UniRef50_K9AW58
contig_48	cds	30102	30632	+	OAKKFK_01841	343.0	7.9e-121	0.994	0.956	0.989	UniRef:UniRef50_Q2G016
contig_49	cds	237	899	-	OAKKFK_01842	304.0	5.7e-104	0.991	0.948	0.665	UniRef:UniRef50_A0A6V7RKV3
contig_49	cds	1433	2164	+	OAKKFK_01843	-	-	1.0	1.0	1.0	NCBIProtein:WP_001072201.1
contig_49	cds	2290	3072	-	OAKKFK_01844	-	-	1.0	1.0	1.0	NCBIProtein:WP_000067268.1
contig_49	cds	3223	3600	-	OAKKFK_01845	-	-	-	-	-	-
